PERMNO,date,TICKER,COMNAM,CUSIP,PRC,SHROUT,market_cap
72726,7/05/2015,STT,STATE STREET CORP,85747710,78.17,411648,32178524160
72726,8/05/2015,STT,STATE STREET CORP,85747710,78.75,411648,32417280000
72726,11/05/2015,STT,STATE STREET CORP,85747710,78.02,411648,32116776960
72726,12/05/2015,STT,STATE STREET CORP,85747710,77.76,411648,32009748480
72726,13/05/2015,STT,STATE STREET CORP,85747710,78,411648,32108544000
72726,14/05/2015,STT,STATE STREET CORP,85747710,77.72,411648,31993282560
72726,15/05/2015,STT,STATE STREET CORP,85747710,77.85,411648,32046796800
72726,18/05/2015,STT,STATE STREET CORP,85747710,78.69,411648,32392581120
72726,19/05/2015,STT,STATE STREET CORP,85747710,79.11,411648,32565473280
72726,20/05/2015,STT,STATE STREET CORP,85747710,78.95,411648,32499609600
72726,21/05/2015,STT,STATE STREET CORP,85747710,78.9,411648,32479027200
72726,22/05/2015,STT,STATE STREET CORP,85747710,78.62,411648,32363765760
72726,26/05/2015,STT,STATE STREET CORP,85747710,77.61,411648,31948001280
72726,27/05/2015,STT,STATE STREET CORP,85747710,78.47,411648,32302018560
72726,28/05/2015,STT,STATE STREET CORP,85747710,79.12,411648,32569589760
72726,29/05/2015,STT,STATE STREET CORP,85747710,77.93,411680,32082222400
72726,1/06/2015,STT,STATE STREET CORP,85747710,77.44,411680,31880499200
72726,2/06/2015,STT,STATE STREET CORP,85747710,77.15,411680,31761112000
72726,3/06/2015,STT,STATE STREET CORP,85747710,78.35,411680,32255128000
72726,4/06/2015,STT,STATE STREET CORP,85747710,77.33,411680,31835214400
72726,5/06/2015,STT,STATE STREET CORP,85747710,78.52,411680,32325113600
72726,8/06/2015,STT,STATE STREET CORP,85747710,78.79,411680,32436267200
72726,9/06/2015,STT,STATE STREET CORP,85747710,79.15,411680,32584472000
72726,10/06/2015,STT,STATE STREET CORP,85747710,80.68,411680,33214342400
72726,11/06/2015,STT,STATE STREET CORP,85747710,80.84,411680,33280211200
72726,12/06/2015,STT,STATE STREET CORP,85747710,80.64,411680,33197875200
72726,15/06/2015,STT,STATE STREET CORP,85747710,79.82,411680,32860297600
72726,16/06/2015,STT,STATE STREET CORP,85747710,79.84,411680,32868531200
72726,17/06/2015,STT,STATE STREET CORP,85747710,79.49,411680,32724443200
72726,18/06/2015,STT,STATE STREET CORP,85747710,79.91,411680,32897348800
72726,19/06/2015,STT,STATE STREET CORP,85747710,78.95,411680,32502136000
72726,22/06/2015,STT,STATE STREET CORP,85747710,79.52,411680,32736793600
72726,23/06/2015,STT,STATE STREET CORP,85747710,79.9,411680,32893232000
72726,24/06/2015,STT,STATE STREET CORP,85747710,79.76,411680,32835596800
72726,25/06/2015,STT,STATE STREET CORP,85747710,78.66,411680,32382748800
72726,26/06/2015,STT,STATE STREET CORP,85747710,78.98,411680,32514486400
72726,29/06/2015,STT,STATE STREET CORP,85747710,76.29,411680,31407067200
72726,30/06/2015,STT,STATE STREET CORP,85747710,77,411680,31699360000
72726,1/07/2015,STT,STATE STREET CORP,85747710,77.43,411680,31876382400
72726,2/07/2015,STT,STATE STREET CORP,85747710,77.01,411680,31703476800
72726,6/07/2015,STT,STATE STREET CORP,85747710,76.62,411680,31542921600
72726,7/07/2015,STT,STATE STREET CORP,85747710,76.63,411680,31547038400
72726,8/07/2015,STT,STATE STREET CORP,85747710,74.6,411680,30711328000
72726,9/07/2015,STT,STATE STREET CORP,85747710,74.95,411680,30855416000
72726,10/07/2015,STT,STATE STREET CORP,85747710,75.97,411680,31275329600
72726,13/07/2015,STT,STATE STREET CORP,85747710,77.22,411680,31789929600
72726,14/07/2015,STT,STATE STREET CORP,85747710,77.54,411680,31921667200
72726,15/07/2015,STT,STATE STREET CORP,85747710,77.99,411680,32106923200
72726,16/07/2015,STT,STATE STREET CORP,85747710,79.3,411680,32646224000
72726,17/07/2015,STT,STATE STREET CORP,85747710,79.38,411680,32679158400
72726,20/07/2015,STT,STATE STREET CORP,85747710,79.8,411680,32852064000
72726,21/07/2015,STT,STATE STREET CORP,85747710,79.95,411680,32913816000
72726,22/07/2015,STT,STATE STREET CORP,85747710,80.82,411680,33271977600
72726,23/07/2015,STT,STATE STREET CORP,85747710,79.71,411680,32815012800
72726,24/07/2015,STT,STATE STREET CORP,85747710,75.38,411680,31032438400
72726,27/07/2015,STT,STATE STREET CORP,85747710,74.83,411680,30806014400
72726,28/07/2015,STT,STATE STREET CORP,85747710,76.17,411680,31357665600
72726,29/07/2015,STT,STATE STREET CORP,85747710,76.42,411680,31460585600
72726,30/07/2015,STT,STATE STREET CORP,85747710,77.15,411680,31761112000
72726,31/07/2015,STT,STATE STREET CORP,85747710,76.56,411680,31518220800
72726,3/08/2015,STT,STATE STREET CORP,85747710,77.19,411680,31777579200
72726,4/08/2015,STT,STATE STREET CORP,85747710,78.15,411680,32172792000
72726,5/08/2015,STT,STATE STREET CORP,85747710,78.1,411680,32152208000
72726,6/08/2015,STT,STATE STREET CORP,85747710,78.35,411680,32255128000
72726,7/08/2015,STT,STATE STREET CORP,85747710,78.51,411680,32320996800
72726,10/08/2015,STT,STATE STREET CORP,85747710,79.53,411680,32740910400
72726,11/08/2015,STT,STATE STREET CORP,85747710,78.43,411680,32288062400
72726,12/08/2015,STT,STATE STREET CORP,85747710,77.21,411680,31785812800
72726,13/08/2015,STT,STATE STREET CORP,85747710,77.55,411680,31925784000
72726,14/08/2015,STT,STATE STREET CORP,85747710,78.47,411680,32304529600
72726,17/08/2015,STT,STATE STREET CORP,85747710,78.13,411680,32164558400
72726,18/08/2015,STT,STATE STREET CORP,85747710,78.38,411680,32267478400
72726,19/08/2015,STT,STATE STREET CORP,85747710,77.95,411680,32090456000
72726,20/08/2015,STT,STATE STREET CORP,85747710,75.92,411680,31254745600
72726,21/08/2015,STT,STATE STREET CORP,85747710,73.88,411680,30414918400
72726,24/08/2015,STT,STATE STREET CORP,85747710,69.46,411680,28595292800
72726,25/08/2015,STT,STATE STREET CORP,85747710,68.09,411680,28031291200
72726,26/08/2015,STT,STATE STREET CORP,85747710,70.77,411680,29134593600
72726,27/08/2015,STT,STATE STREET CORP,85747710,72.94,411680,30027939200
72726,28/08/2015,STT,STATE STREET CORP,85747710,73.11,411680,30097924800
72726,31/08/2015,STT,STATE STREET CORP,85747710,71.92,408113,29351486960
72726,1/09/2015,STT,STATE STREET CORP,85747710,69.68,408113,28437313840
72726,2/09/2015,STT,STATE STREET CORP,85747710,70.82,408113,28902562660
72726,3/09/2015,STT,STATE STREET CORP,85747710,71.45,408113,29159673850
72726,4/09/2015,STT,STATE STREET CORP,85747710,70.03,408113,28580153390
72726,8/09/2015,STT,STATE STREET CORP,85747710,72.22,408113,29473920860
72726,9/09/2015,STT,STATE STREET CORP,85747710,71.26,408113,29082132380
72726,10/09/2015,STT,STATE STREET CORP,85747710,71.62,408113,29229053060
72726,11/09/2015,STT,STATE STREET CORP,85747710,71.52,408113,29188241760
72726,14/09/2015,STT,STATE STREET CORP,85747710,71.3,408113,29098456900
72726,15/09/2015,STT,STATE STREET CORP,85747710,71.93,408113,29355568090
72726,16/09/2015,STT,STATE STREET CORP,85747710,72.09,408113,29420866170
72726,17/09/2015,STT,STATE STREET CORP,85747710,71.49,408113,29175998370
72726,18/09/2015,STT,STATE STREET CORP,85747710,69,408113,28159797000
72726,21/09/2015,STT,STATE STREET CORP,85747710,69.84,408113,28502611920
72726,22/09/2015,STT,STATE STREET CORP,85747710,68.61,408113,28000632930
72726,23/09/2015,STT,STATE STREET CORP,85747710,68.56,408113,27980227280
72726,24/09/2015,STT,STATE STREET CORP,85747710,67.73,408113,27641493490
72726,25/09/2015,STT,STATE STREET CORP,85747710,68.74,408113,28053687620
72726,28/09/2015,STT,STATE STREET CORP,85747710,66.39,408113,27094622070
72726,29/09/2015,STT,STATE STREET CORP,85747710,66.62,408113,27188488060
72726,30/09/2015,STT,STATE STREET CORP,85747710,67.21,408113,27429274730
72726,1/10/2015,STT,STATE STREET CORP,85747710,67.11,408113,27388463430
72726,2/10/2015,STT,STATE STREET CORP,85747710,67.12,408113,27392544560
72726,5/10/2015,STT,STATE STREET CORP,85747710,68.67,408113,28025119710
72726,6/10/2015,STT,STATE STREET CORP,85747710,68.11,408113,27796576430
72726,7/10/2015,STT,STATE STREET CORP,85747710,69.02,408113,28167959260
72726,8/10/2015,STT,STATE STREET CORP,85747710,69.45,408113,28343447850
72726,9/10/2015,STT,STATE STREET CORP,85747710,68.77,408113,28065931010
72726,12/10/2015,STT,STATE STREET CORP,85747710,69.11,408113,28204689430
72726,13/10/2015,STT,STATE STREET CORP,85747710,67.71,408113,27633331230
72726,14/10/2015,STT,STATE STREET CORP,85747710,66.64,408113,27196650320
72726,15/10/2015,STT,STATE STREET CORP,85747710,68.51,408113,27959821630
72726,16/10/2015,STT,STATE STREET CORP,85747710,68.51,408113,27959821630
72726,19/10/2015,STT,STATE STREET CORP,85747710,67.82,408113,27678223660
72726,20/10/2015,STT,STATE STREET CORP,85747710,68.26,408113,27857793380
72726,21/10/2015,STT,STATE STREET CORP,85747710,67.19,408113,27421112470
72726,22/10/2015,STT,STATE STREET CORP,85747710,69.27,408113,28269987510
72726,23/10/2015,STT,STATE STREET CORP,85747710,67.14,408113,27400706820
72726,26/10/2015,STT,STATE STREET CORP,85747710,66.92,408113,27310921960
72726,27/10/2015,STT,STATE STREET CORP,85747710,67.47,408113,27535384110
72726,28/10/2015,STT,STATE STREET CORP,85747710,70.34,408113,28706668420
72726,29/10/2015,STT,STATE STREET CORP,85747710,69.78,408113,28478125140
72726,30/10/2015,STT,STATE STREET CORP,85747710,69,408113,28159797000
72726,2/11/2015,STT,STATE STREET CORP,85747710,70.32,408113,28698506160
72726,3/11/2015,STT,STATE STREET CORP,85747710,71.25,408113,29078051250
72726,4/11/2015,STT,STATE STREET CORP,85747710,71.27,408113,29086213510
72726,5/11/2015,STT,STATE STREET CORP,85747710,72.46,408113,29571867980
72726,6/11/2015,STT,STATE STREET CORP,85747710,73.62,408113,30045279060
72726,9/11/2015,STT,STATE STREET CORP,85747710,72.42,408113,29555543460
72726,10/11/2015,STT,STATE STREET CORP,85747710,71.43,408113,29151511590
72726,11/11/2015,STT,STATE STREET CORP,85747710,71.65,408113,29241296450
72726,12/11/2015,STT,STATE STREET CORP,85747710,70.62,408113,28820940060
72726,13/11/2015,STT,STATE STREET CORP,85747710,69.96,408113,28551585480
72726,16/11/2015,STT,STATE STREET CORP,85747710,70.59,408113,28808696670
72726,17/11/2015,STT,STATE STREET CORP,85747710,70.98,408113,28967860740
72726,18/11/2015,STT,STATE STREET CORP,85747710,72.88,408113,29743275440
72726,19/11/2015,STT,STATE STREET CORP,85747710,72.62,408113,29637166060
72726,20/11/2015,STT,STATE STREET CORP,85747710,72.78,408113,29702464140
72726,23/11/2015,STT,STATE STREET CORP,85747710,72.62,408113,29637166060
72726,24/11/2015,STT,STATE STREET CORP,85747710,72.34,408113,29522894420
72726,25/11/2015,STT,STATE STREET CORP,85747710,72.82,408113,29718788660
72726,27/11/2015,STT,STATE STREET CORP,85747710,72.8,408113,29710626400
72726,30/11/2015,STT,STATE STREET CORP,85747710,72.58,403486,29285013880
72726,1/12/2015,STT,STATE STREET CORP,85747710,72.43,403486,29224490980
72726,2/12/2015,STT,STATE STREET CORP,85747710,72.36,403486,29196246960
72726,3/12/2015,STT,STATE STREET CORP,85747710,71.34,403486,28784691240
72726,4/12/2015,STT,STATE STREET CORP,85747710,73.69,403486,29732883340
72726,7/12/2015,STT,STATE STREET CORP,85747710,72.52,403486,29260804720
72726,8/12/2015,STT,STATE STREET CORP,85747710,70.96,403486,28631366560
72726,9/12/2015,STT,STATE STREET CORP,85747710,68.83,403486,27771941380
72726,10/12/2015,STT,STATE STREET CORP,85747710,69.05,403486,27860708300
72726,11/12/2015,STT,STATE STREET CORP,85747710,66.12,403486,26678494320
72726,14/12/2015,STT,STATE STREET CORP,85747710,65.73,403486,26521134780
72726,15/12/2015,STT,STATE STREET CORP,85747710,67.41,403486,27198991260
72726,16/12/2015,STT,STATE STREET CORP,85747710,68.61,403486,27683174460
72726,17/12/2015,STT,STATE STREET CORP,85747710,66.4,403486,26791470400
72726,18/12/2015,STT,STATE STREET CORP,85747710,64.73,403486,26117648780
72726,21/12/2015,STT,STATE STREET CORP,85747710,65.77,403486,26537274220
72726,22/12/2015,STT,STATE STREET CORP,85747710,66.4,403486,26791470400
72726,23/12/2015,STT,STATE STREET CORP,85747710,67.16,403486,27098119760
72726,24/12/2015,STT,STATE STREET CORP,85747710,67.14,403486,27090050040
72726,28/12/2015,STT,STATE STREET CORP,85747710,67.17,403486,27102154620
72726,29/12/2015,STT,STATE STREET CORP,85747710,67.65,403486,27295827900
72726,30/12/2015,STT,STATE STREET CORP,85747710,66.57,403486,26860063020
72726,31/12/2015,STT,STATE STREET CORP,85747710,66.36,403486,26775330960
72726,4/01/2016,STT,STATE STREET CORP,85747710,65.14,403486,26283078040
72726,5/01/2016,STT,STATE STREET CORP,85747710,65.24,403486,26323426640
72726,6/01/2016,STT,STATE STREET CORP,85747710,63.07,403486,25447862020
72726,7/01/2016,STT,STATE STREET CORP,85747710,60.22,403486,24297926920
72726,8/01/2016,STT,STATE STREET CORP,85747710,58.65,403486,23664453900
72726,11/01/2016,STT,STATE STREET CORP,85747710,58.44,403486,23579721840
72726,12/01/2016,STT,STATE STREET CORP,85747710,59.35,403486,23946894100
72726,13/01/2016,STT,STATE STREET CORP,85747710,56.81,403486,22922039660
72726,14/01/2016,STT,STATE STREET CORP,85747710,57.44,403486,23176235840
72726,15/01/2016,STT,STATE STREET CORP,85747710,54.97,403486,22179625420
72726,19/01/2016,STT,STATE STREET CORP,85747710,55.54,403486,22409612440
72726,20/01/2016,STT,STATE STREET CORP,85747710,55.13,403486,22244183180
72726,21/01/2016,STT,STATE STREET CORP,85747710,54.43,403486,21961742980
72726,22/01/2016,STT,STATE STREET CORP,85747710,55.83,403486,22526623380
72726,25/01/2016,STT,STATE STREET CORP,85747710,54.22,403486,21877010920
72726,26/01/2016,STT,STATE STREET CORP,85747710,55.93,403486,22566971980
72726,27/01/2016,STT,STATE STREET CORP,85747710,51.91,403486,20944958260
72726,28/01/2016,STT,STATE STREET CORP,85747710,51.98,403486,20973202280
72726,29/01/2016,STT,STATE STREET CORP,85747710,55.73,403486,22486274780
72726,1/02/2016,STT,STATE STREET CORP,85747710,54.79,403486,22106997940
72726,2/02/2016,STT,STATE STREET CORP,85747710,52.97,403486,21372653420
72726,3/02/2016,STT,STATE STREET CORP,85747710,53.78,403486,21699477080
72726,4/02/2016,STT,STATE STREET CORP,85747710,55.11,403486,22236113460
72726,5/02/2016,STT,STATE STREET CORP,85747710,54.42,403486,21957708120
72726,8/02/2016,STT,STATE STREET CORP,85747710,53.57,403486,21614745020
72726,9/02/2016,STT,STATE STREET CORP,85747710,53.4,403486,21546152400
72726,10/02/2016,STT,STATE STREET CORP,85747710,53.73,403486,21679302780
72726,11/02/2016,STT,STATE STREET CORP,85747710,52.38,403486,21134596680
72726,12/02/2016,STT,STATE STREET CORP,85747710,54.68,403486,22062614480
72726,16/02/2016,STT,STATE STREET CORP,85747710,56.64,403486,22853447040
72726,17/02/2016,STT,STATE STREET CORP,85747710,56.58,403486,22829237880
72726,18/02/2016,STT,STATE STREET CORP,85747710,55.58,403486,22425751880
72726,19/02/2016,STT,STATE STREET CORP,85747710,56.19,403486,22671878340
72726,22/02/2016,STT,STATE STREET CORP,85747710,56.82,403486,22926074520
72726,23/02/2016,STT,STATE STREET CORP,85747710,55.63,403486,22445926180
72726,24/02/2016,STT,STATE STREET CORP,85747710,54.18,403486,21860871480
72726,25/02/2016,STT,STATE STREET CORP,85747710,54.74,403486,22086823640
72726,26/02/2016,STT,STATE STREET CORP,85747710,55.41,403486,22357159260
72726,29/02/2016,STT,STATE STREET CORP,85747710,54.78,400017,21912931260
72726,1/03/2016,STT,STATE STREET CORP,85747710,57.14,400017,22856971380
72726,2/03/2016,STT,STATE STREET CORP,85747710,57.69,400017,23076980730
72726,3/03/2016,STT,STATE STREET CORP,85747710,58.05,400017,23220986850
72726,4/03/2016,STT,STATE STREET CORP,85747710,58.67,400017,23468997390
72726,7/03/2016,STT,STATE STREET CORP,85747710,58.5,400017,23400994500
72726,8/03/2016,STT,STATE STREET CORP,85747710,57.28,400017,22912973760
72726,9/03/2016,STT,STATE STREET CORP,85747710,56.99,400017,22796968830
72726,10/03/2016,STT,STATE STREET CORP,85747710,56.57,400017,22628961690
72726,11/03/2016,STT,STATE STREET CORP,85747710,57.95,400017,23180985150
72726,14/03/2016,STT,STATE STREET CORP,85747710,57.76,400017,23104981920
72726,15/03/2016,STT,STATE STREET CORP,85747710,56.75,400017,22700964750
72726,16/03/2016,STT,STATE STREET CORP,85747710,56.85,400017,22740966450
72726,17/03/2016,STT,STATE STREET CORP,85747710,57.4,400017,22960975800
72726,18/03/2016,STT,STATE STREET CORP,85747710,59.05,400017,23621003850
72726,21/03/2016,STT,STATE STREET CORP,85747710,59.94,400017,23977018980
72726,22/03/2016,STT,STATE STREET CORP,85747710,59.36,400017,23745009120
72726,23/03/2016,STT,STATE STREET CORP,85747710,59.64,400017,23857013880
72726,24/03/2016,STT,STATE STREET CORP,85747710,58.75,400017,23500998750
72726,28/03/2016,STT,STATE STREET CORP,85747710,58.41,400017,23364992970
72726,29/03/2016,STT,STATE STREET CORP,85747710,58.49,400017,23396994330
72726,30/03/2016,STT,STATE STREET CORP,85747710,58.52,400017,23408994840
72726,31/03/2016,STT,STATE STREET CORP,85747710,58.52,400017,23408994840
72726,1/04/2016,STT,STATE STREET CORP,85747710,58.95,400017,23581002150
72726,4/04/2016,STT,STATE STREET CORP,85747710,58.8,400017,23520999600
72726,5/04/2016,STT,STATE STREET CORP,85747710,57.61,400017,23044979370
72726,6/04/2016,STT,STATE STREET CORP,85747710,58.2,400017,23280989400
72726,7/04/2016,STT,STATE STREET CORP,85747710,56.18,400017,22472955060
72726,8/04/2016,STT,STATE STREET CORP,85747710,56.27,400017,22508956590
72726,11/04/2016,STT,STATE STREET CORP,85747710,56.57,400017,22628961690
72726,12/04/2016,STT,STATE STREET CORP,85747710,57.49,400017,22996977330
72726,13/04/2016,STT,STATE STREET CORP,85747710,59.74,400017,23897015580
72726,14/04/2016,STT,STATE STREET CORP,85747710,60.08,400017,24033021360
72726,15/04/2016,STT,STATE STREET CORP,85747710,59.57,400017,23829012690
72726,18/04/2016,STT,STATE STREET CORP,85747710,59.89,400017,23957018130
72726,19/04/2016,STT,STATE STREET CORP,85747710,60.26,400017,24105024420
72726,20/04/2016,STT,STATE STREET CORP,85747710,61.75,400017,24701049750
72726,21/04/2016,STT,STATE STREET CORP,85747710,61.19,400017,24477040230
72726,22/04/2016,STT,STATE STREET CORP,85747710,61.89,400017,24757052130
72726,25/04/2016,STT,STATE STREET CORP,85747710,61.41,400017,24565043970
72726,26/04/2016,STT,STATE STREET CORP,85747710,62.48,400017,24993062160
72726,27/04/2016,STT,STATE STREET CORP,85747710,63.93,400017,25573086810
72726,28/04/2016,STT,STATE STREET CORP,85747710,62.81,400017,25125067770
72726,29/04/2016,STT,STATE STREET CORP,85747710,62.3,400025,24921557500
72726,2/05/2016,STT,STATE STREET CORP,85747710,62.91,400025,25165572750
72726,3/05/2016,STT,STATE STREET CORP,85747710,61.06,400025,24425526500
72726,4/05/2016,STT,STATE STREET CORP,85747710,60.02,400025,24009500500
72726,5/05/2016,STT,STATE STREET CORP,85747710,59.74,400025,23897493500
72726,6/05/2016,STT,STATE STREET CORP,85747710,59.76,400025,23905494000
72726,9/05/2016,STT,STATE STREET CORP,85747710,59.8,400025,23921495000
72726,10/05/2016,STT,STATE STREET CORP,85747710,61.11,400025,24445527750
72726,11/05/2016,STT,STATE STREET CORP,85747710,60.38,400025,24153509500
72726,12/05/2016,STT,STATE STREET CORP,85747710,60.03,400025,24013500750
72726,13/05/2016,STT,STATE STREET CORP,85747710,59.23,400025,23693480750
72726,16/05/2016,STT,STATE STREET CORP,85747710,59.71,400025,23885492750
72726,17/05/2016,STT,STATE STREET CORP,85747710,59.69,400025,23877492250
72726,18/05/2016,STT,STATE STREET CORP,85747710,61.5,400025,24601537500
72726,19/05/2016,STT,STATE STREET CORP,85747710,60.72,400025,24289518000
72726,20/05/2016,STT,STATE STREET CORP,85747710,61.43,400025,24573535750
72726,23/05/2016,STT,STATE STREET CORP,85747710,61.25,400025,24501531250
72726,24/05/2016,STT,STATE STREET CORP,85747710,62.55,400025,25021563750
72726,25/05/2016,STT,STATE STREET CORP,85747710,63.68,400025,25473592000
72726,26/05/2016,STT,STATE STREET CORP,85747710,62.87,400025,25149571750
72726,27/05/2016,STT,STATE STREET CORP,85747710,63.33,400025,25333583250
72726,31/05/2016,STT,STATE STREET CORP,85747710,63.06,395940,24967976400
72726,1/06/2016,STT,STATE STREET CORP,85747710,62.96,395940,24928382400
72726,2/06/2016,STT,STATE STREET CORP,85747710,63,395940,24944220000
72726,3/06/2016,STT,STATE STREET CORP,85747710,61.01,395940,24156299400
72726,6/06/2016,STT,STATE STREET CORP,85747710,62.55,395940,24766047000
72726,7/06/2016,STT,STATE STREET CORP,85747710,61.77,395940,24457213800
72726,8/06/2016,STT,STATE STREET CORP,85747710,61.54,395940,24366147600
72726,9/06/2016,STT,STATE STREET CORP,85747710,60.29,395940,23871222600
72726,10/06/2016,STT,STATE STREET CORP,85747710,59.18,395940,23431729200
72726,13/06/2016,STT,STATE STREET CORP,85747710,59.11,395940,23404013400
72726,14/06/2016,STT,STATE STREET CORP,85747710,58.22,395940,23051626800
72726,15/06/2016,STT,STATE STREET CORP,85747710,57.91,395940,22928885400
72726,16/06/2016,STT,STATE STREET CORP,85747710,57.55,395940,22786347000
72726,17/06/2016,STT,STATE STREET CORP,85747710,57.94,395940,22940763600
72726,20/06/2016,STT,STATE STREET CORP,85747710,58.65,395940,23221881000
72726,21/06/2016,STT,STATE STREET CORP,85747710,58.78,395940,23273353200
72726,22/06/2016,STT,STATE STREET CORP,85747710,58.49,395940,23158530600
72726,23/06/2016,STT,STATE STREET CORP,85747710,60.27,395940,23863303800
72726,24/06/2016,STT,STATE STREET CORP,85747710,54.99,395940,21772740600
72726,27/06/2016,STT,STATE STREET CORP,85747710,50.79,395940,20109792600
72726,28/06/2016,STT,STATE STREET CORP,85747710,51.27,395940,20299843800
72726,29/06/2016,STT,STATE STREET CORP,85747710,52.16,395940,20652230400
72726,30/06/2016,STT,STATE STREET CORP,85747710,53.92,395940,21349084800
72726,1/07/2016,STT,STATE STREET CORP,85747710,53.84,395940,21317409600
72726,5/07/2016,STT,STATE STREET CORP,85747710,52.6,395940,20826444000
72726,6/07/2016,STT,STATE STREET CORP,85747710,52.12,395940,20636392800
72726,7/07/2016,STT,STATE STREET CORP,85747710,52.04,395940,20604717600
72726,8/07/2016,STT,STATE STREET CORP,85747710,53.23,395940,21075886200
72726,11/07/2016,STT,STATE STREET CORP,85747710,53.61,395940,21226343400
72726,12/07/2016,STT,STATE STREET CORP,85747710,54.71,395940,21661877400
72726,13/07/2016,STT,STATE STREET CORP,85747710,54.81,395940,21701471400
72726,14/07/2016,STT,STATE STREET CORP,85747710,56.22,395940,22259746800
72726,15/07/2016,STT,STATE STREET CORP,85747710,56.91,395940,22532945400
72726,18/07/2016,STT,STATE STREET CORP,85747710,57.62,395940,22814062800
72726,19/07/2016,STT,STATE STREET CORP,85747710,57.46,395940,22750712400
72726,20/07/2016,STT,STATE STREET CORP,85747710,57.77,395940,22873453800
72726,21/07/2016,STT,STATE STREET CORP,85747710,57.3,395940,22687362000
72726,22/07/2016,STT,STATE STREET CORP,85747710,58.24,395940,23059545600
72726,25/07/2016,STT,STATE STREET CORP,85747710,57.79,395940,22881372600
72726,26/07/2016,STT,STATE STREET CORP,85747710,58.32,395940,23091220800
72726,27/07/2016,STT,STATE STREET CORP,85747710,63.75,395940,25241175000
72726,28/07/2016,STT,STATE STREET CORP,85747710,65.45,395940,25914273000
72726,29/07/2016,STT,STATE STREET CORP,85747710,65.78,395940,26044933200
72726,1/08/2016,STT,STATE STREET CORP,85747710,65.94,395940,26108283600
72726,2/08/2016,STT,STATE STREET CORP,85747710,65.33,395940,25866760200
72726,3/08/2016,STT,STATE STREET CORP,85747710,65.85,395940,26072649000
72726,4/08/2016,STT,STATE STREET CORP,85747710,65.79,395940,26048892600
72726,5/08/2016,STT,STATE STREET CORP,85747710,67.95,395940,26904123000
72726,8/08/2016,STT,STATE STREET CORP,85747710,68.18,395940,26995189200
72726,9/08/2016,STT,STATE STREET CORP,85747710,67.81,395940,26848691400
72726,10/08/2016,STT,STATE STREET CORP,85747710,67.69,395940,26801178600
72726,11/08/2016,STT,STATE STREET CORP,85747710,68.5,395940,27121890000
72726,12/08/2016,STT,STATE STREET CORP,85747710,68.24,395940,27018945600
72726,15/08/2016,STT,STATE STREET CORP,85747710,69.21,395940,27403007400
72726,16/08/2016,STT,STATE STREET CORP,85747710,68.99,395940,27315900600
72726,17/08/2016,STT,STATE STREET CORP,85747710,69.09,395940,27355494600
72726,18/08/2016,STT,STATE STREET CORP,85747710,69.05,395940,27339657000
72726,19/08/2016,STT,STATE STREET CORP,85747710,69.02,395940,27327778800
72726,22/08/2016,STT,STATE STREET CORP,85747710,68.97,395940,27307981800
72726,23/08/2016,STT,STATE STREET CORP,85747710,69.32,395940,27446560800
72726,24/08/2016,STT,STATE STREET CORP,85747710,69.02,395940,27327778800
72726,25/08/2016,STT,STATE STREET CORP,85747710,69.04,395940,27335697600
72726,26/08/2016,STT,STATE STREET CORP,85747710,69.07,395940,27347575800
72726,29/08/2016,STT,STATE STREET CORP,85747710,69.63,395940,27569302200
72726,30/08/2016,STT,STATE STREET CORP,85747710,70.34,395940,27850419600
72726,31/08/2016,STT,STATE STREET CORP,85747710,70.24,390015,27394653600
72726,1/09/2016,STT,STATE STREET CORP,85747710,70.12,390015,27347851800
72726,2/09/2016,STT,STATE STREET CORP,85747710,70.63,390015,27546759450
72726,6/09/2016,STT,STATE STREET CORP,85747710,70.37,390015,27445355550
72726,7/09/2016,STT,STATE STREET CORP,85747710,70.57,390015,27523358550
72726,8/09/2016,STT,STATE STREET CORP,85747710,70.54,390015,27511658100
72726,9/09/2016,STT,STATE STREET CORP,85747710,69.7,390015,27184045500
72726,12/09/2016,STT,STATE STREET CORP,85747710,70.65,390015,27554559750
72726,13/09/2016,STT,STATE STREET CORP,85747710,69.18,390015,26981237700
72726,14/09/2016,STT,STATE STREET CORP,85747710,69.42,390015,27074841300
72726,15/09/2016,STT,STATE STREET CORP,85747710,70.37,390015,27445355550
72726,16/09/2016,STT,STATE STREET CORP,85747710,69.29,390015,27024139350
72726,19/09/2016,STT,STATE STREET CORP,85747710,69.02,390015,26918835300
72726,20/09/2016,STT,STATE STREET CORP,85747710,69.97,390015,27289349550
72726,21/09/2016,STT,STATE STREET CORP,85747710,71.07,390015,27718366050
72726,22/09/2016,STT,STATE STREET CORP,85747710,71.04,390015,27706665600
72726,23/09/2016,STT,STATE STREET CORP,85747710,70.62,390015,27542859300
72726,26/09/2016,STT,STATE STREET CORP,85747710,69.33,390015,27039739950
72726,27/09/2016,STT,STATE STREET CORP,85747710,70.08,390015,27332251200
72726,28/09/2016,STT,STATE STREET CORP,85747710,70.44,390015,27472656600
72726,29/09/2016,STT,STATE STREET CORP,85747710,68.59,390015,26751128850
72726,30/09/2016,STT,STATE STREET CORP,85747710,69.63,390015,27156744450
72726,3/10/2016,STT,STATE STREET CORP,85747710,69.82,390015,27230847300
72726,4/10/2016,STT,STATE STREET CORP,85747710,71.35,390015,27827570250
72726,5/10/2016,STT,STATE STREET CORP,85747710,72.7,390015,28354090500
