PERMNO,date,TICKER,COMNAM,CUSIP,PRC,SHROUT,MKT_CAP,
90537,28/03/2013,NE,NOBLE CORP BAAR,G6543110,38.15,253248,9661411200,
90537,30/04/2013,NE,NOBLE CORP BAAR,G6543110,37.5,253248,9496800000,
90537,31/05/2013,NE,NOBLE CORP BAAR,G6543110,38.75,253274,9814367500,
90537,28/06/2013,NE,NOBLE CORP BAAR,G6543110,37.58,253274,9518036920,
90537,31/07/2013,NE,NOBLE CORP BAAR,G6543110,38.2,253274,9675066800,
90537,30/08/2013,NE,NOBLE CORP BAAR,G6543110,37.2,253369,9425326800,
90537,30/09/2013,NE,NOBLE CORP BAAR,G6543110,37.77,253372,9569860440,
90537,31/10/2013,NE,NOBLE CORP BAAR,G6543110,37.7,253372,9552124400,
90537,29/11/2013,NE,NOBLE CORP PLC,G6543110,38.12,253407,9659874840,
90537,31/12/2013,NE,NOBLE CORP PLC,G6543110,37.47,253407,9495160290,
90537,31/01/2014,NE,NOBLE CORP PLC,G6543110,31.03,253407,7863219210,
90537,28/02/2014,NE,NOBLE CORP PLC,G6543110,31.05,254139,7891015950,
90537,31/03/2014,NE,NOBLE CORP PLC,G6543110,32.74,254156,8321067440,
90537,30/04/2014,NE,NOBLE CORP PLC,G6543110,30.81,254233,7832918730,
90537,30/05/2014,NE,NOBLE CORP PLC,G6543110,31.46,254233,7998170180,
90537,30/06/2014,NE,NOBLE CORP PLC,G6543110,33.56,254233,8532059480,
90537,31/07/2014,NE,NOBLE CORP PLC,G6543110,31.37,254233,7975289210,
90537,29/08/2014,NE,NOBLE CORP PLC,G6543110,28.46,254261,7236268060,
90537,30/09/2014,NE,NOBLE CORP PLC,G6543110,22.22,254261,5649679420,
90537,31/10/2014,NE,NOBLE CORP PLC,G6543110,20.92,252258,5277237360,
90537,28/11/2014,NE,NOBLE CORP PLC,G6543110,17.99,251971,4532958290,
90537,31/12/2014,NE,NOBLE CORP PLC,G6543110,16.57,251971,4175159470,
90537,30/01/2015,NE,NOBLE CORP PLC,G6543110,16.22,251971,4086969620,
90537,27/02/2015,NE,NOBLE CORP PLC,G6543110,16.64,241954,4026114560,
90537,31/03/2015,NE,NOBLE CORP PLC,G6543110,14.28,241955,3455117400,
90537,30/04/2015,NE,NOBLE CORP PLC,G6543110,17.31,242000,4189020000,
90537,29/05/2015,NE,NOBLE CORP PLC,G6543110,16.75,241963,4052880250,
90537,30/06/2015,NE,NOBLE CORP PLC,G6543110,15.39,241963,3723810570,
90537,31/07/2015,NE,NOBLE CORP PLC,G6543110,11.95,241963,2891457850,
90537,31/08/2015,NE,NOBLE CORP PLC,G6543110,13.02,241970,3150449400,
90537,30/09/2015,NE,NOBLE CORP PLC,G6543110,10.91,241970,2639892700,
90537,30/10/2015,NE,NOBLE CORP PLC,G6543110,13.47,241970,3259335900,
90537,30/11/2015,NE,NOBLE CORP PLC,G6543110,13.27,241972,3210968440,
90537,31/12/2015,NE,NOBLE CORP PLC,G6543110,10.55,241972,2552804600,
90537,29/01/2016,NE,NOBLE CORP PLC,G6543110,7.79,241972,1884961880,
90537,29/02/2016,NE,NOBLE CORP PLC,G6543110,8.33,243203,2025880990,
90537,31/03/2016,NE,NOBLE CORP PLC,G6543110,10.35,243203,2517151050,
90537,29/04/2016,NE,NOBLE CORP PLC,G6543110,11.23,243203,2731169690,
90537,31/05/2016,NE,NOBLE CORP PLC,G6543110,8.34,243214,2028404760,
90537,30/06/2016,NE,NOBLE CORP PLC,G6543110,8.24,243214,2004083360,
90537,29/07/2016,NE,NOBLE CORP PLC,G6543110,7.38,243214,1794919320,
90537,31/08/2016,NE,NOBLE CORP PLC,G6543110,5.76,243218,1400935680,
90537,30/09/2016,NE,NOBLE CORP PLC,G6543110,6.34,243218,1542002120,
90537,31/10/2016,NE,NOBLE CORP PLC,G6543110,4.94,243218,1201496920,
90537,30/11/2016,NE,NOBLE CORP PLC,G6543110,6.22,243233,1512909260,
90537,30/12/2016,NE,NOBLE CORP PLC,G6543110,5.92,243233,1439939360,
90537,31/01/2017,NE,NOBLE CORP PLC,G6543110,6.75,243233,1641822750,
90537,28/02/2017,NE,NOBLE CORP PLC,G6543110,6.68,244677,1634442360,
90537,31/03/2017,NE,NOBLE CORP PLC,G6543110,6.19,244682,1514581580,
90537,28/04/2017,NE,NOBLE CORP PLC,G6543110,4.8,244682,1174473600,
90537,31/05/2017,NE,NOBLE CORP PLC,G6543110,4.05,244685,990974250,
90537,30/06/2017,NE,NOBLE CORP PLC,G6543110,3.62,244685,885759700,
90537,31/07/2017,NE,NOBLE CORP PLC,G6543110,4,244685,978740000,
90537,31/08/2017,NE,NOBLE CORP PLC,G6543110,3.26,244685,797673100,
90537,29/09/2017,NE,NOBLE CORP PLC,G6543110,4.6,244685,1125551000,
90537,31/10/2017,NE,NOBLE CORP PLC,G6543110,4.16,244685,1017889600,
90537,30/11/2017,NE,NOBLE CORP PLC,G6543110,4.18,244967,1023962060,
90537,29/12/2017,NE,NOBLE CORP PLC,G6543110,4.52,244967,1107250840,
90537,31/01/2018,NE,NOBLE CORP PLC,G6543110,4.69,244967,1148895230,
90537,28/02/2018,NE,NOBLE CORP PLC,G6543110,3.88,246776,957490880,
90537,29/03/2018,NE,NOBLE CORP PLC,G6543110,3.71,246776,915538960,
90537,30/04/2018,NE,NOBLE CORP PLC,G6543110,4.67,246776,1152443920,
90537,31/05/2018,NE,NOBLE CORP PLC,G6543110,5.56,246781,1372102360,
90537,29/06/2018,NE,NOBLE CORP PLC,G6543110,6.33,246781,1562123730,
90537,31/07/2018,NE,NOBLE CORP PLC,G6543110,5.84,246781,1441201040,
90537,31/08/2018,NE,NOBLE CORP PLC,G6543110,6.1,246783,1505376300,
90537,28/09/2018,NE,NOBLE CORP PLC,G6543110,7.03,246783,1734884490,
90537,31/10/2018,NE,NOBLE CORP PLC,G6543110,5.02,246783,1238850660,
90537,30/11/2018,NE,NOBLE CORP PLC,G6543110,4.17,246794,1029130980,
90537,31/12/2018,NE,NOBLE CORP PLC,G6543110,2.62,246794,646600280,
24205,31/01/2012,NEE,NEXTERA ENERGY INC,65339F10,59.85,422536,25288779600,
24205,29/02/2012,NEE,NEXTERA ENERGY INC,65339F10,59.51,416209,24768597590,
24205,30/03/2012,NEE,NEXTERA ENERGY INC,65339F10,61.08,416209,25422045720,
24205,30/04/2012,NEE,NEXTERA ENERGY INC,65339F10,64.35,417076,26838840600,
24205,31/05/2012,NEE,NEXTERA ENERGY INC,65339F10,65.34,417076,27251745840,
24205,29/06/2012,NEE,NEXTERA ENERGY INC,65339F10,68.81,417076,28698999560,
24205,31/07/2012,NEE,NEXTERA ENERGY INC,65339F10,70.9,422758,29973542200,
24205,31/08/2012,NEE,NEXTERA ENERGY INC,65339F10,67.31,422758,28455840980,
24205,28/09/2012,NEE,NEXTERA ENERGY INC,65339F10,70.33,422758,29732570140,
24205,31/10/2012,NEE,NEXTERA ENERGY INC,65339F10,70.06,423206,29649812360,
24205,30/11/2012,NEE,NEXTERA ENERGY INC,65339F10,68.71,423206,29078484260,
24205,31/12/2012,NEE,NEXTERA ENERGY INC,65339F10,69.19,423206,29281623140,
24205,31/01/2013,NEE,NEXTERA ENERGY INC,65339F10,72.05,423206,30491992300,
24205,28/02/2013,NEE,NEXTERA ENERGY INC,65339F10,71.87,423206,30415815220,
24205,28/03/2013,NEE,NEXTERA ENERGY INC,65339F10,77.68,423867,32925988560,
24205,30/04/2013,NEE,NEXTERA ENERGY INC,65339F10,82.03,424638,34833055140,
24205,31/05/2013,NEE,NEXTERA ENERGY INC,65339F10,75.62,424638,32111125560,
24205,28/06/2013,NEE,NEXTERA ENERGY INC,65339F10,81.48,424638,34599504240,
24205,31/07/2013,NEE,NEXTERA ENERGY INC,65339F10,86.61,424662,36779975820,
24205,30/08/2013,NEE,NEXTERA ENERGY INC,65339F10,80.36,424662,34125838320,
24205,30/09/2013,NEE,NEXTERA ENERGY INC,65339F10,80.16,424662,34040905920,
24205,31/10/2013,NEE,NEXTERA ENERGY INC,65339F10,84.75,424662,35990104500,
24205,29/11/2013,NEE,NEXTERA ENERGY INC,65339F10,84.59,435182,36812045380,
24205,31/12/2013,NEE,NEXTERA ENERGY INC,65339F10,85.62,435182,37260282840,
24205,31/01/2014,NEE,NEXTERA ENERGY INC,65339F10,91.93,435182,40006281260,
24205,28/02/2014,NEE,NEXTERA ENERGY INC,65339F10,91.39,435383,39789652370,
24205,31/03/2014,NEE,NEXTERA ENERGY INC,65339F10,95.62,435383,41631322460,
24205,30/04/2014,NEE,NEXTERA ENERGY INC,65339F10,99.85,436119,43546482150,
24205,30/05/2014,NEE,NEXTERA ENERGY INC,65339F10,97.36,436119,42460545840,
24205,30/06/2014,NEE,NEXTERA ENERGY INC,65339F10,102.48,436119,44693475120,
24205,31/07/2014,NEE,NEXTERA ENERGY INC,65339F10,93.89,436357,40969558730,
24205,29/08/2014,NEE,NEXTERA ENERGY INC,65339F10,98.45,436357,42959346650,
24205,30/09/2014,NEE,NEXTERA ENERGY INC,65339F10,93.88,436357,40965195160,
24205,31/10/2014,NEE,NEXTERA ENERGY INC,65339F10,100.22,436357,43731698540,
24205,28/11/2014,NEE,NEXTERA ENERGY INC,65339F10,104.39,436482,45564355980,
24205,31/12/2014,NEE,NEXTERA ENERGY INC,65339F10,106.29,436482,46393671780,
24205,30/01/2015,NEE,NEXTERA ENERGY INC,65339F10,109.24,436482,47681293680,
24205,27/02/2015,NEE,NEXTERA ENERGY INC,65339F10,103.46,443453,45879647380,
24205,31/03/2015,NEE,NEXTERA ENERGY INC,65339F10,104.05,444124,46211102200,
24205,30/04/2015,NEE,NEXTERA ENERGY INC,65339F10,100.93,444124,44825435320,
24205,29/05/2015,NEE,NEXTERA ENERGY INC,65339F10,102.34,444124,45451650160,
24205,30/06/2015,NEE,NEXTERA ENERGY INC,65339F10,98.03,444124,43537475720,
24205,31/07/2015,NEE,NEXTERA ENERGY INC,65339F10,105.2,444124,46721844800,
24205,31/08/2015,NEE,NEXTERA ENERGY INC,65339F10,98.41,452104,44491554640,
24205,30/09/2015,NEE,NEXTERA ENERGY INC,65339F10,97.55,460461,44917970550,
24205,30/10/2015,NEE,NEXTERA ENERGY INC,65339F10,102.66,460536,47278625760,
24205,30/11/2015,NEE,NEXTERA ENERGY INC,65339F10,99.86,460536,45989124960,
24205,31/12/2015,NEE,NEXTERA ENERGY INC,65339F10,103.89,460536,47845085040,
24205,29/01/2016,NEE,NEXTERA ENERGY INC,65339F10,111.71,460536,51446476560,
24205,29/02/2016,NEE,NEXTERA ENERGY INC,65339F10,112.82,460600,51964892000,
24205,31/03/2016,NEE,NEXTERA ENERGY INC,65339F10,118.34,460600,54507404000,
24205,29/04/2016,NEE,NEXTERA ENERGY INC,65339F10,117.58,461446,54256820680,
24205,31/05/2016,NEE,NEXTERA ENERGY INC,65339F10,120.12,461446,55428893520,
24205,30/06/2016,NEE,NEXTERA ENERGY INC,65339F10,130.39999,461446,60172553786,
24205,29/07/2016,NEE,NEXTERA ENERGY INC,65339F10,128.28999,461973,59266511550,
24205,31/08/2016,NEE,NEXTERA ENERGY INC,65339F10,120.94,461996,55873796240,
24205,30/09/2016,NEE,NEXTERA ENERGY INC,65339F10,122.32,461996,56511350720,
24205,31/10/2016,NEE,NEXTERA ENERGY INC,65339F10,128,461996,59135488000,
24205,30/11/2016,NEE,NEXTERA ENERGY INC,65339F10,114.23,467268,53376023640,
24205,30/12/2016,NEE,NEXTERA ENERGY INC,65339F10,119.46,467268,55819835280,
24205,31/01/2017,NEE,NEXTERA ENERGY INC,65339F10,123.72,467268,57810396960,
24205,28/02/2017,NEE,NEXTERA ENERGY INC,65339F10,131,467582,61253242000,
24205,31/03/2017,NEE,NEXTERA ENERGY INC,65339F10,128.37,468168,60098726160,
24205,28/04/2017,NEE,NEXTERA ENERGY INC,65339F10,133.56,468163,62527850280,
24205,31/05/2017,NEE,NEXTERA ENERGY INC,65339F10,141.44,468163,66216974720,
24205,30/06/2017,NEE,NEXTERA ENERGY INC,65339F10,140.13,468163,65603681190,
24205,31/07/2017,NEE,NEXTERA ENERGY INC,65339F10,146.09,469234,68550395060,
24205,31/08/2017,NEE,NEXTERA ENERGY INC,65339F10,150.50999,469234,70624404648,
24205,29/09/2017,NEE,NEXTERA ENERGY INC,65339F10,146.55,469234,68766242700,
24205,31/10/2017,NEE,NEXTERA ENERGY INC,65339F10,155.07001,470398,72944622564,
24205,30/11/2017,NEE,NEXTERA ENERGY INC,65339F10,158.03999,470398,74341695216,
24205,29/12/2017,NEE,NEXTERA ENERGY INC,65339F10,156.19,470398,73471463620,
24205,31/01/2018,NEE,NEXTERA ENERGY INC,65339F10,158.42,470398,74520451160,
24205,28/02/2018,NEE,NEXTERA ENERGY INC,65339F10,152.14999,470794,71631302392,
24205,29/03/2018,NEE,NEXTERA ENERGY INC,65339F10,163.33,470794,76894784020,
24205,30/04/2018,NEE,NEXTERA ENERGY INC,65339F10,163.91,471436,77273074760,
24205,31/05/2018,NEE,NEXTERA ENERGY INC,65339F10,165.81,471436,78168803160,
24205,29/06/2018,NEE,NEXTERA ENERGY INC,65339F10,167.03,471436,78743955080,
24205,31/07/2018,NEE,NEXTERA ENERGY INC,65339F10,167.53999,471605,79012696984,
24205,31/08/2018,NEE,NEXTERA ENERGY INC,65339F10,170.10001,471605,80220015216,
24205,28/09/2018,NEE,NEXTERA ENERGY INC,65339F10,167.60001,471605,79041002716,
24205,31/10/2018,NEE,NEXTERA ENERGY INC,65339F10,172.5,477945,82445512500,
24205,30/11/2018,NEE,NEXTERA ENERGY INC,65339F10,181.71001,477945,86847390729,
24205,31/12/2018,NEE,NEXTERA ENERGY INC,65339F10,173.82001,477945,83076404679,
21207,31/01/2012,NEM,NEWMONT MINING CORP,65163910,61.48,488214,30015396720,
21207,29/02/2012,NEM,NEWMONT MINING CORP,65163910,59.425,490150,29127163750,
21207,30/03/2012,NEM,NEWMONT MINING CORP,65163910,51.27,490194,25132246380,
21207,30/04/2012,NEM,NEWMONT MINING CORP,65163910,47.65,490629,23378471850,
21207,31/05/2012,NEM,NEWMONT MINING CORP,65163910,47.16,490629,23138063640,
21207,29/06/2012,NEM,NEWMONT MINING CORP,65163910,48.51,490629,23800412790,
21207,31/07/2012,NEM,NEWMONT MINING CORP,65163910,44.47,491248,21845798560,
21207,31/08/2012,NEM,NEWMONT MINING CORP,65163910,50.68,491248,24896448640,
21207,28/09/2012,NEM,NEWMONT MINING CORP,65163910,56.015,491248,27517256720,
21207,31/10/2012,NEM,NEWMONT MINING CORP,65163910,54.58,491248,26812315840,
21207,30/11/2012,NEM,NEWMONT MINING CORP,65163910,47.09,491536,23146430240,
21207,31/12/2012,NEM,NEWMONT MINING CORP,65163910,46.44,491536,22826931840,
21207,31/01/2013,NEM,NEWMONT MINING CORP,65163910,42.96,491536,21116386560,
21207,28/02/2013,NEM,NEWMONT MINING CORP,65163910,40.29,491838,19816153020,
21207,28/03/2013,NEM,NEWMONT MINING CORP,65163910,41.89,491846,20603428940,
21207,30/04/2013,NEM,NEWMONT MINING CORP,65163910,32.4,492319,15951135600,
21207,31/05/2013,NEM,NEWMONT MINING CORP,65163910,34.28,492319,16876695320,
21207,28/06/2013,NEM,NEWMONT MINING CORP,65163910,29.95,492319,14744954050,
21207,31/07/2013,NEM,NEWMONT MINING CORP,65163910,30,492823,14784690000,
21207,30/08/2013,NEM,NEWMONT MINING CORP,65163910,31.77,492823,15656986710,
21207,30/09/2013,NEM,NEWMONT MINING CORP,65163910,28.1,492823,13848326300,
21207,31/10/2013,NEM,NEWMONT MINING CORP,65163910,27.26,492823,13434354980,
21207,29/11/2013,NEM,NEWMONT MINING CORP,65163910,24.83,493059,12242654970,
21207,31/12/2013,NEM,NEWMONT MINING CORP,65163910,23.03,493059,11355148770,
21207,31/01/2014,NEM,NEWMONT MINING CORP,65163910,21.6,493059,10650074400,
21207,28/02/2014,NEM,NEWMONT MINING CORP,65163910,23.26,493245,11472878700,
21207,31/03/2014,NEM,NEWMONT MINING CORP,65163910,23.44,497925,11671362000,
21207,30/04/2014,NEM,NEWMONT MINING CORP,65163910,24.83,498529,12378475070,
21207,30/05/2014,NEM,NEWMONT MINING CORP,65163910,22.89,498529,11411328810,
21207,30/06/2014,NEM,NEWMONT MINING CORP,65163910,25.44,498529,12682577760,
21207,31/07/2014,NEM,NEWMONT MINING CORP,65163910,24.91,498759,12424086690,
21207,29/08/2014,NEM,NEWMONT MINING CORP,65163910,27.09,498759,13511381310,
21207,30/09/2014,NEM,NEWMONT MINING CORP,65163910,23.05,498759,11496394950,
21207,31/10/2014,NEM,NEWMONT MINING CORP,65163910,18.76,498796,9357412960,
21207,28/11/2014,NEM,NEWMONT MINING CORP,65163910,18.4,498796,9177846400,
21207,31/12/2014,NEM,NEWMONT MINING CORP,65163910,18.9,498796,9427244400,
21207,30/01/2015,NEM,NEWMONT MINING CORP,65163910,25.15,498796,12544719400,
21207,27/02/2015,NEM,NEWMONT MINING CORP,65163910,26.33,498857,13134904810,
21207,31/03/2015,NEM,NEWMONT MINING CORP,65163910,21.71,499081,10835048510,
21207,30/04/2015,NEM,NEWMONT MINING CORP,65163910,26.49,499847,13240947030,
21207,29/05/2015,NEM,NEWMONT MINING CORP,65163910,27.24,499847,13615832280,
21207,30/06/2015,NEM,NEWMONT MINING CORP,65163910,23.36,529046,12358514560,
21207,31/07/2015,NEM,NEWMONT MINING CORP,65163910,17.17,529055,9083874350,
21207,31/08/2015,NEM,NEWMONT MINING CORP,65163910,17.07,529055,9030968850,
21207,30/09/2015,NEM,NEWMONT MINING CORP,65163910,16.07,529055,8501913850,
21207,30/10/2015,NEM,NEWMONT MINING CORP,65163910,19.46,529118,10296636280,
21207,30/11/2015,NEM,NEWMONT MINING CORP,65163910,18.41,529118,9741062380,
21207,31/12/2015,NEM,NEWMONT MINING CORP,65163910,17.99,529118,9518832820,
21207,29/01/2016,NEM,NEWMONT MINING CORP,65163910,19.96,529118,10561195280,
21207,29/02/2016,NEM,NEWMONT MINING CORP,65163910,25.83,529162,13668254460,
21207,31/03/2016,NEM,NEWMONT MINING CORP,65163910,26.58,529162,14065125960,
21207,29/04/2016,NEM,NEWMONT MINING CORP,65163910,34.97,530531,18552669070,
21207,31/05/2016,NEM,NEWMONT MINING CORP,65163910,32.41,530531,17194509710,
21207,30/06/2016,NEM,NEWMONT MINING CORP,65163910,39.12,530531,20754372720,
21207,29/07/2016,NEM,NEWMONT MINING CORP,65163910,44,530595,23346180000,
21207,31/08/2016,NEM,NEWMONT MINING CORP,65163910,38.24,530595,20289952800,
21207,30/09/2016,NEM,NEWMONT MINING CORP,65163910,39.29,530595,20847077550,
21207,31/10/2016,NEM,NEWMONT MINING CORP,65163910,37.04,530750,19658980000,
21207,30/11/2016,NEM,NEWMONT MINING CORP,65163910,32.44,530750,17217530000,
21207,30/12/2016,NEM,NEWMONT MINING CORP,65163910,34.07,530750,18082652500,
21207,31/01/2017,NEM,NEWMONT MINING CORP,65163910,36.28,530750,19255610000,
21207,28/02/2017,NEM,NEWMONT MINING CORP,65163910,34.24,531150,18186576000,
21207,31/03/2017,NEM,NEWMONT MINING CORP,65163910,32.96,531499,17518207040,
21207,28/04/2017,NEM,NEWMONT MINING CORP,65163910,33.81,533233,18028607730,
21207,31/05/2017,NEM,NEWMONT MINING CORP,65163910,34.15,533233,18209906950,
21207,30/06/2017,NEM,NEWMONT MINING CORP,65163910,32.39,533233,17271416870,
21207,31/07/2017,NEM,NEWMONT MINING CORP,65163910,37.17,533272,19821720240,
21207,31/08/2017,NEM,NEWMONT MINING CORP,65163910,38.34,533272,20445648480,
21207,29/09/2017,NEM,NEWMONT MINING CORP,65163910,37.51,533272,20003032720,
21207,31/10/2017,NEM,NEWMONT MINING CORP,65163910,36.16,533336,19285429760,
21207,30/11/2017,NEM,NEWMONT MINING CORP,65163910,36.99,533336,19728098640,
21207,29/12/2017,NEM,NEWMONT MINING CORP,65163910,37.52,533336,20010766720,
21207,31/01/2018,NEM,NEWMONT MINING CORP,65163910,40.51,533336,21605441360,
21207,28/02/2018,NEM,NEWMONT MINING CORP,65163910,38.2,533475,20378745000,
21207,29/03/2018,NEM,NEWMONT MINING CORP,65163910,39.07,533723,20852557610,
21207,30/04/2018,NEM,NEWMONT MINING CORP,65163910,39.29,533486,20960664940,
21207,31/05/2018,NEM,NEWMONT MINING CORP,65163910,38.93,533486,20768609980,
21207,29/06/2018,NEM,NEWMONT MINING CORP,65163910,37.71,533486,20117757060,
21207,31/07/2018,NEM,NEWMONT MINING CORP,65163910,36.68,533399,19565075320,
21207,31/08/2018,NEM,NEWMONT MINING CORP,65163910,31.03,533399,16551370970,
21207,28/09/2018,NEM,NEWMONT MINING CORP,65163910,30.2,533399,16108649800,
21207,31/10/2018,NEM,NEWMONT MINING CORP,65163910,30.92,532660,16469847200,
21207,30/11/2018,NEM,NEWMONT MINING CORP,65163910,32.34,532660,17226224400,
21207,31/12/2018,NEM,NEWMONT MINING CORP,65163910,34.65,532660,18456669000,
89393,31/01/2012,NFLX,NETFLIX INC,64110L10,120.2,55419,6661363800,
89393,29/02/2012,NFLX,NETFLIX INC,64110L10,110.73,55419,6136545870,
89393,30/03/2012,NFLX,NETFLIX INC,64110L10,115.04,55516,6386560640,
89393,30/04/2012,NFLX,NETFLIX INC,64110L10,80.14,55516,4449052240,
89393,31/05/2012,NFLX,NETFLIX INC,64110L10,63.44,55516,3521935040,
89393,29/06/2012,NFLX,NETFLIX INC,64110L10,68.485,55534,3803245990,
89393,31/07/2012,NFLX,NETFLIX INC,64110L10,56.85,55534,3157107900,
89393,31/08/2012,NFLX,NETFLIX INC,64110L10,59.72,55534,3316490480,
89393,28/09/2012,NFLX,NETFLIX INC,64110L10,54.44,55546,3023924240,
89393,31/10/2012,NFLX,NETFLIX INC,64110L10,79.2394,55546,4401431712,
89393,30/11/2012,NFLX,NETFLIX INC,64110L10,81.71,55546,4538663660,
89393,31/12/2012,NFLX,NETFLIX INC,64110L10,92.59,55587,5146800330,
89393,31/01/2013,NFLX,NETFLIX INC,64110L10,165.24001,55993,9252283880,
89393,28/02/2013,NFLX,NETFLIX INC,64110L10,188.08,55993,10531163440,
89393,28/03/2013,NFLX,NETFLIX INC,64110L10,189.28,56144,10626936320,
89393,30/04/2013,NFLX,NETFLIX INC,64110L10,216.07001,56146,12131466781,
89393,31/05/2013,NFLX,NETFLIX INC,64110L10,226.25,56146,12703032500,
89393,28/06/2013,NFLX,NETFLIX INC,64110L10,211.09,58922,12437844980,
89393,31/07/2013,NFLX,NETFLIX INC,64110L10,244.48399,58922,14405485659,
89393,30/08/2013,NFLX,NETFLIX INC,64110L10,283.91,58922,16728545020,
89393,30/09/2013,NFLX,NETFLIX INC,64110L10,309.20999,59258,18323165587,
89393,31/10/2013,NFLX,NETFLIX INC,64110L10,322.48001,59258,19109520433,
89393,29/11/2013,NFLX,NETFLIX INC,64110L10,365.79999,59258,21676575807,
89393,31/12/2013,NFLX,NETFLIX INC,64110L10,368.17001,59607,21945509786,
89393,31/01/2014,NFLX,NETFLIX INC,64110L10,409.32999,59807,24480798712,
89393,28/02/2014,NFLX,NETFLIX INC,64110L10,445.63,59807,26651793410,
89393,31/03/2014,NFLX,NETFLIX INC,64110L10,352.03,59940,21100678200,
89393,30/04/2014,NFLX,NETFLIX INC,64110L10,322.04001,59948,19305654519,
89393,30/05/2014,NFLX,NETFLIX INC,64110L10,417.82999,59948,25048072241,
89393,30/06/2014,NFLX,NETFLIX INC,64110L10,440.60001,60091,26476095201,
89393,31/07/2014,NFLX,NETFLIX INC,64110L10,422.72,60091,25401667520,
89393,29/08/2014,NFLX,NETFLIX INC,64110L10,477.64001,60091,28701865841,
89393,30/09/2014,NFLX,NETFLIX INC,64110L10,451.17999,60246,27181789678,
89393,31/10/2014,NFLX,NETFLIX INC,64110L10,392.76999,60246,23662820818,
89393,28/11/2014,NFLX,NETFLIX INC,64110L10,346.59,60246,20880661140,
89393,31/12/2014,NFLX,NETFLIX INC,64110L10,341.60999,60416,20638709156,
89393,30/01/2015,NFLX,NETFLIX INC,64110L10,441.79999,60498,26728015795,
89393,27/02/2015,NFLX,NETFLIX INC,64110L10,474.91,60498,28731105180,
89393,31/03/2015,NFLX,NETFLIX INC,64110L10,416.69,60621,25260164490,
89393,30/04/2015,NFLX,NETFLIX INC,64110L10,556.5,60623,33736699500,
89393,29/05/2015,NFLX,NETFLIX INC,64110L10,624.06,60623,37832389380,
89393,30/06/2015,NFLX,NETFLIX INC,64110L10,656.94,60623,39825673620,
89393,31/07/2015,NFLX,NETFLIX INC,64110L10,114.31,426005,48696631550,
89393,31/08/2015,NFLX,NETFLIX INC,64110L10,115.03,426005,49003355150,
89393,30/09/2015,NFLX,NETFLIX INC,64110L10,103.26,427388,44132084880,
89393,30/10/2015,NFLX,NETFLIX INC,64110L10,108.38,427388,46320311440,
89393,30/11/2015,NFLX,NETFLIX INC,64110L10,123.33,427388,52709762040,
89393,31/12/2015,NFLX,NETFLIX INC,64110L10,114.38,427940,48947777200,
89393,29/01/2016,NFLX,NETFLIX INC,64110L10,91.84,428081,39314959040,
89393,29/02/2016,NFLX,NETFLIX INC,64110L10,93.41,428081,39987046210,
89393,31/03/2016,NFLX,NETFLIX INC,64110L10,102.23,428289,43783984470,
89393,29/04/2016,NFLX,NETFLIX INC,64110L10,90.03,428299,38559758970,
89393,31/05/2016,NFLX,NETFLIX INC,64110L10,102.57,428299,43930628430,
89393,30/06/2016,NFLX,NETFLIX INC,64110L10,91.48,428725,39219763000,
89393,29/07/2016,NFLX,NETFLIX INC,64110L10,91.25,428725,39121156250,
89393,31/08/2016,NFLX,NETFLIX INC,64110L10,97.45,428725,41779251250,
89393,30/09/2016,NFLX,NETFLIX INC,64110L10,98.55,429145,42292239750,
89393,31/10/2016,NFLX,NETFLIX INC,64110L10,124.87,429145,53587336150,
89393,30/11/2016,NFLX,NETFLIX INC,64110L10,117,429145,50209965000,
89393,30/12/2016,NFLX,NETFLIX INC,64110L10,123.8,430054,53240685200,
89393,31/01/2017,NFLX,NETFLIX INC,64110L10,140.71001,430412,60563276824,
89393,28/02/2017,NFLX,NETFLIX INC,64110L10,142.13,430412,61174457560,
89393,31/03/2017,NFLX,NETFLIX INC,64110L10,147.81,430993,63705075330,
89393,28/04/2017,NFLX,NETFLIX INC,64110L10,152.2,431004,65598808800,
89393,31/05/2017,NFLX,NETFLIX INC,64110L10,163.07001,431004,70283826590,
89393,30/06/2017,NFLX,NETFLIX INC,64110L10,149.41,431750,64507767500,
89393,31/07/2017,NFLX,NETFLIX INC,64110L10,181.66,431750,78431705000,
89393,31/08/2017,NFLX,NETFLIX INC,64110L10,174.71001,431750,75431046818,
89393,29/09/2017,NFLX,NETFLIX INC,64110L10,181.35001,432731,78475771177,
89393,31/10/2017,NFLX,NETFLIX INC,64110L10,196.42999,432731,85001346003,
89393,30/11/2017,NFLX,NETFLIX INC,64110L10,187.58,432731,81171680980,
89393,29/12/2017,NFLX,NETFLIX INC,64110L10,191.96001,433393,83194124614,
89393,31/01/2018,NFLX,NETFLIX INC,64110L10,270.29999,433948,1.17E+11,
89393,28/02/2018,NFLX,NETFLIX INC,64110L10,291.38,433948,1.26E+11,
89393,29/03/2018,NFLX,NETFLIX INC,64110L10,295.35001,434657,1.28E+11,
89393,30/04/2018,NFLX,NETFLIX INC,64110L10,312.45999,434693,1.36E+11,
89393,31/05/2018,NFLX,NETFLIX INC,64110L10,351.60001,434693,1.53E+11,
89393,29/06/2018,NFLX,NETFLIX INC,64110L10,391.42999,435458,1.70E+11,
89393,31/07/2018,NFLX,NETFLIX INC,64110L10,337.45001,435458,1.47E+11,
